Distance_(pixels),Gray_Value
1772,974.349
1773,972.994
1774,930.226
1775,939.382
1776,910.708
1777,934.423
1778,945.489
1779,878.553
1780,884.211
1781,927.086
1782,893.502
1783,909.370
1784,899.644
1785,998.058
1786,1035.168
1787,949.873
1788,917.543
1789,879.962
1790,961.234
1791,971.325
1792,907.924
1793,847.518
1794,954.735
1795,923.393
1796,875.290
1797,968.160
1798,898.842
1799,878.657
1800,889.178
1801,917.423
1802,890.303
1803,928.812
1804,912.056
1805,941.355
1806,959.507
1807,915.213
1808,919.579
1809,945.333
1810,914.561
1811,863.935
1812,888.965
1813,879.637
1814,937.599
1815,901.352
1816,930.725
1817,925.683
1818,898.868
1819,925.837
1820,877.861
1821,862.628
1822,912.145
1823,861.535
1824,895.316
1825,876.899
1826,874.380
1827,914.645
1828,909.519
1829,973.828
1830,914.043
1831,930.552
1832,936.163
1833,916.887
1834,924.152
1835,900.158
1836,966.690
1837,904.708
1838,907.325
1839,889.129
1840,842.390
1841,872.523
1842,909.454
1843,950.154
1844,882.126
1845,909.323
1846,939.416
1847,912.047
1848,928.336
1849,883.083
1850,942.305
1851,916.144
1852,878.906
1853,868.378
1854,912.699
1855,893.764
1856,892.770
1857,909.528
1858,934.158
1859,962.811
1860,914.635
1861,943.530
1862,884.206
1863,919.883
1864,907.363
1865,902.502
1866,843.740
1867,870.412
1868,895.527
1869,876.894
1870,902.961
1871,930.979
1872,929.443
1873,910.843
1874,930.144
1875,962.466
1876,899.371
1877,871.412
1878,953.614
1879,936.605
1880,885.085
1881,911.689
1882,939.235
1883,885.142
1884,916.231
1885,972.984
1886,905.110
1887,889.032
1888,936.322
1889,933.872
1890,875.652
1891,896.180
1892,883.438
1893,895.258
1894,886.811
1895,880.302
1896,845.056
1897,872.672
1898,830.592
1899,843.103
1900,832.827
1901,847.065
1902,890.601
1903,927.043
1904,878.550
1905,907.750
